Timestamp_ms,Label,Trial_ID,Phase,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
2213.510513305664,Left,1,Perform,9.4150390625,28.050048828125,45.125,45.5126953125,29.2227783203125,22.5537109375,18.728515625,37.1258544921875
2215.510513305664,Left,1,Perform,218.4150390625,90.050048828125,80.125,97.5126953125,32.2227783203125,8.5537109375,-9.271484375,9.1258544921875
2217.510513305664,Left,1,Perform,5.4150390625,-9.949951171875,-2.875,-210.4873046875,-37.7772216796875,-6.4462890625,32.728515625,47.1258544921875
2219.510513305664,Left,1,Perform,-516.5849609375,-241.949951171875,-119.875,-322.4873046875,-49.7772216796875,-17.4462890625,-12.271484375,-40.8741455078125
2221.510513305664,Left,1,Perform,411.4150390625,114.050048828125,7.125,-62.4873046875,8.2227783203125,8.5537109375,-3.271484375,-0.8741455078125
2223.510513305664,Left,1,Perform,30.4150390625,-14.949951171875,35.125,40.5126953125,24.2227783203125,4.5537109375,4.728515625,9.1258544921875
2225.510513305664,Left,1,Perform,23.4150390625,48.050048828125,67.125,97.5126953125,38.2227783203125,6.5537109375,2.728515625,23.1258544921875
2227.510513305664,Left,1,Perform,-118.5849609375,-37.949951171875,-28.875,-226.4873046875,-49.7772216796875,-23.4462890625,-21.271484375,-38.8741455078125
2229.510513305664,Left,1,Perform,33.4150390625,-19.949951171875,-82.875,-318.4873046875,-51.7772216796875,-11.4462890625,0.728515625,-28.8741455078125
2231.510513305664,Left,1,Perform,73.4150390625,36.050048828125,5.125,-51.4873046875,12.2227783203125,8.5537109375,4.728515625,19.1258544921875
2233.510513305664,Left,1,Perform,-100.5849609375,-81.949951171875,29.125,40.5126953125,13.2227783203125,8.5537109375,16.728515625,25.1258544921875
2235.510513305664,Left,1,Perform,45.4150390625,46.050048828125,81.125,99.5126953125,36.2227783203125,22.5537109375,28.728515625,39.1258544921875
2237.510513305664,Left,1,Perform,-0.5849609375,-31.949951171875,-24.875,-222.4873046875,-51.7772216796875,-27.4462890625,-25.271484375,-46.8741455078125
2239.510513305664,Left,1,Perform,-120.5849609375,-61.949951171875,-91.875,-310.4873046875,-51.7772216796875,-7.4462890625,-9.271484375,-36.8741455078125
2241.510513305664,Left,1,Perform,63.4150390625,20.050048828125,1.125,-52.4873046875,6.2227783203125,6.5537109375,6.728515625,17.1258544921875
2243.510513305664,Left,1,Perform,41.4150390625,2.050048828125,37.125,41.5126953125,25.2227783203125,6.5537109375,2.728515625,20.1258544921875
2245.510513305664,Left,1,Perform,41.4150390625,94.050048828125,89.125,99.5126953125,35.2227783203125,14.5537109375,15.728515625,35.1258544921875
2247.510513305664,Left,1,Perform,-72.5849609375,-156.949951171875,-60.875,-236.4873046875,-59.7772216796875,-35.4462890625,-35.271484375,-62.8741455078125
2249.510513305664,Left,1,Perform,-154.5849609375,-73.949951171875,-112.875,-318.4873046875,-51.7772216796875,-11.4462890625,-10.271484375,-38.8741455078125
2251.510513305664,Left,1,Perform,229.4150390625,90.050048828125,-6.875,-60.4873046875,5.2227783203125,5.5537109375,6.728515625,20.1258544921875
2253.510513305664,Left,1,Perform,75.4150390625,14.050048828125,47.125,45.5126953125,30.2227783203125,14.5537109375,16.728515625,23.1258544921875
2255.510513305664,Left,1,Perform,75.4150390625,46.050048828125,93.125,103.5126953125,30.2227783203125,4.5537109375,2.728515625,17.1258544921875
2257.510513305664,Left,1,Perform,171.4150390625,18.050048828125,-23.875,-228.4873046875,-51.7772216796875,-17.4462890625,-13.271484375,-30.8741455078125
2259.510513305664,Left,1,Perform,-182.5849609375,-81.949951171875,-106.875,-312.4873046875,-55.7772216796875,-23.4462890625,-21.271484375,-38.8741455078125
2261.510513305664,Left,1,Perform,-8.5849609375,-33.949951171875,-8.875,-69.4873046875,4.2227783203125,6.5537109375,-1.271484375,-1.8741455078125
2304.5029640197754,Left,1,Perform,75.4024658203125,43.05322265625,57.1151123046875,43.5196533203125,28.2308349609375,28.555908203125,32.729248046875,39.1290283203125
2306.5029640197754,Left,1,Perform,61.4024658203125,-17.94677734375,53.1151123046875,91.5196533203125,24.2308349609375,4.555908203125,6.729248046875,25.1290283203125
2308.5029640197754,Left,1,Perform,4.4024658203125,-51.94677734375,-38.8848876953125,-238.4803466796875,-63.7691650390625,-35.444091796875,-31.270751953125,-46.8709716796875
2310.5029640197754,Left,1,Perform,-120.5975341796875,-35.94677734375,-86.8848876953125,-310.4803466796875,-39.7691650390625,-7.444091796875,-9.270751953125,-36.8709716796875
2312.5029640197754,Left,1,Perform,12.4024658203125,-29.94677734375,-14.8848876953125,-62.4803466796875,6.2308349609375,4.555908203125,-1.270751953125,-10.8709716796875
2314.5029640197754,Left,1,Perform,63.4024658203125,13.05322265625,35.1151123046875,41.5196533203125,24.2308349609375,-1.444091796875,14.729248046875,54.1290283203125
2316.5029640197754,Left,1,Perform,-4.5975341796875,20.05322265625,73.1151123046875,93.5196533203125,28.2308349609375,9.555908203125,16.729248046875,35.1290283203125
2318.5029640197754,Left,1,Perform,59.4024658203125,-29.94677734375,-42.8848876953125,-238.4803466796875,-54.7691650390625,-25.444091796875,-25.270751953125,-54.8709716796875
2320.5029640197754,Left,1,Perform,-32.5975341796875,-13.94677734375,-90.8848876953125,-312.4803466796875,-47.7691650390625,-11.444091796875,-5.270751953125,-32.8709716796875
2322.5029640197754,Left,1,Perform,89.4024658203125,51.05322265625,7.1151123046875,-54.4803466796875,10.2308349609375,6.555908203125,10.729248046875,25.1290283203125
2324.5029640197754,Left,1,Perform,-96.5975341796875,28.05322265625,41.1151123046875,40.5196533203125,22.2308349609375,2.555908203125,0.729248046875,3.1290283203125
2326.5029640197754,Left,1,Perform,99.4024658203125,28.05322265625,93.1151123046875,107.5196533203125,32.2308349609375,10.555908203125,15.729248046875,23.1290283203125
2328.5029640197754,Left,1,Perform,-140.5975341796875,-113.94677734375,-64.8848876953125,-242.4803466796875,-59.7691650390625,-27.444091796875,-29.270751953125,-44.8709716796875
2330.5029640197754,Left,1,Perform,77.4024658203125,16.05322265625,-94.8848876953125,-322.4803466796875,-39.7691650390625,-3.444091796875,2.729248046875,-12.8709716796875
2332.5029640197754,Left,1,Perform,-86.5975341796875,-31.94677734375,-6.8848876953125,-52.4803466796875,10.2308349609375,10.555908203125,2.729248046875,4.1290283203125
2334.5029640197754,Left,1,Perform,-154.5975341796875,4.05322265625,65.1151123046875,49.5196533203125,25.2308349609375,12.555908203125,11.729248046875,23.1290283203125
2336.5029640197754,Left,1,Perform,309.4024658203125,58.05322265625,87.1151123046875,99.5196533203125,27.2308349609375,6.555908203125,4.729248046875,11.1290283203125
2338.5029640197754,Left,1,Perform,-132.5975341796875,-61.94677734375,-6.8848876953125,-228.4803466796875,-54.7691650390625,-33.444091796875,-33.270751953125,-60.8709716796875
2340.5029640197754,Left,1,Perform,-26.5975341796875,-21.94677734375,-92.8848876953125,-310.4803466796875,-49.7691650390625,-17.444091796875,-15.270751953125,-30.8709716796875
2342.5029640197754,Left,1,Perform,-6.5975341796875,12.05322265625,-6.8848876953125,-64.4803466796875,12.2308349609375,22.555908203125,18.729248046875,21.1290283203125
2344.5029640197754,Left,1,Perform,15.4024658203125,6.05322265625,53.1151123046875,45.5196533203125,28.2308349609375,20.555908203125,18.729248046875,41.1290283203125
2346.5029640197754,Left,1,Perform,11.4024658203125,26.05322265625,85.1151123046875,97.5196533203125,24.2308349609375,6.555908203125,2.729248046875,7.1290283203125
2348.5029640197754,Left,1,Perform,-8.5975341796875,-15.94677734375,-34.8848876953125,-242.4803466796875,-52.7691650390625,-27.444091796875,-25.270751953125,-42.8709716796875
2350.5029640197754,Left,1,Perform,-43.5975341796875,-66.94677734375,-96.8848876953125,-320.4803466796875,-48.7691650390625,-19.444091796875,-13.270751953125,-28.8709716796875
2352.5029640197754,Left,1,Perform,-56.5975341796875,-1.94677734375,1.1151123046875,-56.4803466796875,8.2308349609375,7.555908203125,10.729248046875,11.1290283203125
2403.7957191467285,Left,1,Perform,107.4122314453125,12.0633544921875,41.1131591796875,41.525634765625,24.2401123046875,10.55908203125,4.7325439453125,23.133056640625
2405.7957191467285,Left,1,Perform,63.4122314453125,95.0633544921875,101.1131591796875,97.525634765625,30.2401123046875,4.55908203125,-5.2674560546875,19.133056640625
