Timestamp_ms,Label,Trial_ID,Phase,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
2283.313274383545,Left,1,Perform,2.2520751953125,-3.6895751953125,-12.578857421875,6.5079345703125,-0.8709716796875,-2.1163330078125,-0.173583984375,-0.251708984375
2285.313274383545,Left,1,Perform,-1.7479248046875,6.3104248046875,29.421142578125,6.5079345703125,-0.8709716796875,-2.1163330078125,-0.173583984375,7.748291015625
2287.313274383545,Left,1,Perform,3.2520751953125,0.3104248046875,-2.578857421875,-5.4920654296875,-0.8709716796875,3.8836669921875,3.826416015625,23.748291015625
2289.313274383545,Left,1,Perform,-3.7479248046875,8.3104248046875,17.421142578125,-0.4920654296875,-2.8709716796875,-2.1163330078125,-2.173583984375,-4.251708984375
2291.313274383545,Left,1,Perform,10.2520751953125,10.3104248046875,-6.578857421875,2.5079345703125,-2.8709716796875,3.8836669921875,-1.173583984375,-5.251708984375
2293.313274383545,Left,1,Perform,2.2520751953125,-3.6895751953125,21.421142578125,-1.4920654296875,-2.8709716796875,-2.1163330078125,3.826416015625,3.748291015625
2295.313274383545,Left,1,Perform,-3.7479248046875,-37.6895751953125,-104.578857421875,0.5079345703125,1.1290283203125,6.8836669921875,1.826416015625,3.748291015625
2297.313274383545,Left,1,Perform,-3.7479248046875,-5.6895751953125,-0.578857421875,-3.4920654296875,-2.8709716796875,-20.1163330078125,-6.173583984375,-4.251708984375
2299.313274383545,Left,1,Perform,-1.7479248046875,-11.6895751953125,-40.578857421875,-5.4920654296875,-0.8709716796875,-2.1163330078125,0.826416015625,0.748291015625
2301.313274383545,Left,1,Perform,2.2520751953125,18.3104248046875,35.421142578125,12.5079345703125,3.1290283203125,3.8836669921875,0.826416015625,3.748291015625
2303.313274383545,Left,1,Perform,-7.7479248046875,10.3104248046875,9.421142578125,-3.4920654296875,-9.8709716796875,-4.1163330078125,-2.173583984375,1.748291015625
2305.313274383545,Left,1,Perform,6.2520751953125,2.3104248046875,4.421142578125,2.5079345703125,1.1290283203125,-2.1163330078125,3.826416015625,1.748291015625
2307.313274383545,Left,1,Perform,5.2520751953125,-3.6895751953125,1.421142578125,-1.4920654296875,1.1290283203125,-2.1163330078125,8.826416015625,5.748291015625
2309.313274383545,Left,1,Perform,4.2520751953125,-3.6895751953125,-7.578857421875,-3.4920654296875,-1.8709716796875,6.8836669921875,-6.173583984375,3.748291015625
2311.313274383545,Left,1,Perform,-2.7479248046875,-3.6895751953125,9.421142578125,2.5079345703125,-2.8709716796875,-22.1163330078125,-2.173583984375,-0.251708984375
2313.313274383545,Left,1,Perform,2.2520751953125,4.3104248046875,-11.578857421875,0.5079345703125,-0.8709716796875,-2.1163330078125,-2.173583984375,-4.251708984375
2315.313274383545,Left,1,Perform,2.2520751953125,2.3104248046875,1.421142578125,0.5079345703125,-0.8709716796875,-4.1163330078125,-0.173583984375,1.748291015625
2317.313274383545,Left,1,Perform,-1.7479248046875,2.3104248046875,5.421142578125,0.5079345703125,-0.8709716796875,-2.1163330078125,-0.173583984375,-4.251708984375
2319.313274383545,Left,1,Perform,-3.7479248046875,-12.6895751953125,-22.578857421875,-4.4920654296875,-2.8709716796875,-5.1163330078125,-4.173583984375,-1.251708984375
2321.313274383545,Left,1,Perform,2.2520751953125,6.3104248046875,7.421142578125,-1.4920654296875,-0.8709716796875,2.8836669921875,0.826416015625,5.748291015625
2323.313274383545,Left,1,Perform,-5.7479248046875,-7.6895751953125,-16.578857421875,-4.4920654296875,-0.8709716796875,-2.1163330078125,1.826416015625,1.748291015625
2325.313274383545,Left,1,Perform,-3.7479248046875,-7.6895751953125,-24.578857421875,-3.4920654296875,1.1290283203125,-1.1163330078125,-3.173583984375,1.748291015625
2327.313274383545,Left,1,Perform,8.2520751953125,24.3104248046875,31.421142578125,8.5079345703125,3.1290283203125,3.8836669921875,1.826416015625,-0.251708984375
2329.313274383545,Left,1,Perform,2.2520751953125,12.3104248046875,17.421142578125,-6.4920654296875,-2.8709716796875,-4.1163330078125,-2.173583984375,-0.251708984375
2331.313274383545,Left,1,Perform,2.2520751953125,-11.6895751953125,-2.578857421875,-3.4920654296875,-0.8709716796875,-2.1163330078125,-4.173583984375,3.748291015625
2383.3024501800537,Left,1,Perform,4.2529296875,4.3131103515625,-0.573486328125,2.50830078125,-4.870361328125,-8.1163330078125,3.8270263671875,5.7471923828125
2385.3024501800537,Left,1,Perform,-5.7470703125,-6.6868896484375,-14.573486328125,-3.49169921875,5.129638671875,-2.1163330078125,1.8270263671875,1.7471923828125
2387.3024501800537,Left,1,Perform,-5.7470703125,-13.6868896484375,-58.573486328125,-5.49169921875,-4.870361328125,-4.1163330078125,-4.1729736328125,-9.2528076171875
2389.3024501800537,Left,1,Perform,2.2529296875,0.3131103515625,-0.573486328125,-1.49169921875,-2.870361328125,-2.1163330078125,-4.1729736328125,1.7471923828125
2391.3024501800537,Left,1,Perform,-1.7470703125,20.3131103515625,25.426513671875,6.50830078125,-2.870361328125,-2.1163330078125,-2.1729736328125,-10.2528076171875
2393.3024501800537,Left,1,Perform,-1.7470703125,-5.6868896484375,-8.573486328125,2.50830078125,-2.870361328125,1.8836669921875,-0.1729736328125,9.7471923828125
2395.3024501800537,Left,1,Perform,-2.7470703125,-27.6868896484375,5.426513671875,-3.49169921875,1.129638671875,-2.1163330078125,-6.1729736328125,-7.2528076171875
2397.3024501800537,Left,1,Perform,-1.7470703125,-3.6868896484375,15.426513671875,2.50830078125,1.129638671875,1.8836669921875,8.8270263671875,1.7471923828125
2399.3024501800537,Left,1,Perform,5.2529296875,1.3131103515625,-8.573486328125,-3.49169921875,0.129638671875,6.8836669921875,-0.1729736328125,0.7471923828125
2401.3024501800537,Left,1,Perform,-4.7470703125,4.3131103515625,-10.573486328125,0.50830078125,-4.870361328125,-6.1163330078125,-7.1729736328125,-0.2528076171875
2403.3024501800537,Left,1,Perform,8.2529296875,2.3131103515625,7.426513671875,2.50830078125,-0.870361328125,-1.1163330078125,-2.1729736328125,-6.2528076171875
2405.3024501800537,Left,1,Perform,-5.7470703125,-5.6868896484375,-14.573486328125,-3.49169921875,3.129638671875,3.8836669921875,-0.1729736328125,5.7471923828125
