participant_id,difficulty,target_width,target_distance,trial_count,Movement Time (MT) s,Effective Distance (De) px,Effective Width (We) px,Effective Index of Difficulty (IDe) bits,Throughput (TP) bits/s,Path Efficiency,Target Re-entry Rate,Overshoot Count,Direction Reversal Count,Time to First Movement s,Click Error Rate
p1,Medium,60.0,400.0,16,0.8636274558139121,392.075311560101,49.19386869337237,3.1651085673434056,3.6649003526184782,0.9106789516911078,0.125,3.0,26.0,0.08328094482421874,0.058823529411764705
p1,Easy,75.0,300.0,16,0.7437854298714228,288.76004684469547,62.82399003661339,2.484482090148868,3.3403209989988065,0.9521027402617286,0.0625,1.0,27.0,0.08277743657430013,0.058823529411764705
p1,Hard,45.0,500.0,16,1.0174892864979483,495.383143449861,36.8898898966565,3.8508690883573298,3.7846777744574265,0.8906859288524759,0.25,4.0,26.0,0.07374509175618489,0.1111111111111111
