timestamp,cursor_x,cursor_y,target_id,target_center_x,target_center_y,target_radius,click_event,movement_state
1785569692.369673,724,450,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.374815,724,447,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.3804421,728,443,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.389708,728,441,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.3954718,729,440,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.403681,729,439,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.411169,729,439,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.419322,730,438,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.426223,730,438,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.432082,732,436,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.440981,732,436,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.4476302,736,433,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.4564312,743,429,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.46325,745,428,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.472621,754,423,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.4796958,766,418,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.4877188,780,412,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.494797,791,405,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.5005739,805,398,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.510329,817,391,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.5165582,828,385,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.5249972,832,382,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.530664,840,374,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.538659,846,365,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.5457978,847,363,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.553673,851,356,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.560891,853,350,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.569165,854,345,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.57588,855,340,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.5830772,855,334,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.591678,855,333,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.598259,855,330,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.6060312,855,326,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.614901,855,321,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.621761,855,320,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.62907,854,317,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.6369998,853,316,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.643689,853,312,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.6505542,852,309,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.658676,852,307,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.6657321,851,304,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.673784,850,303,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.681398,850,303,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.689107,850,302,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.696739,850,301,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.704284,850,301,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.711755,850,300,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1785569692.7190442,850,300,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
