timestamp,cursor_x,cursor_y,target_id,target_center_x,target_center_y,target_radius,click_event,movement_state
1786007864.7421792,662,595,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.746295,684,585,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.7559192,709,572,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.762762,731,560,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.77106,757,547,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.779077,782,535,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.786997,804,525,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.79503,843,507,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.803637,857,500,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.811575,883,490,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.819459,901,480,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.827639,912,475,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.835547,914,474,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.843762,925,469,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.851758,927,467,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.860123,928,467,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.868482,929,467,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.8760161,930,466,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.892618,930,466,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.9008389,930,466,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.916779,930,466,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.9254122,930,465,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.933343,931,465,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.9416041,931,465,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
1786007864.949568,931,464,p1-block-1-trial-1-target-1,861.0,309.0,30.0,False,Pointer Move (Standard mouse)
