participant_id,difficulty,target_width,target_distance,trial_count,Movement Time (MT) s,Effective Distance (De) px,Effective Width (We) px,Effective Index of Difficulty (IDe) bits,Throughput (TP) bits/s,Path Efficiency,Target Re-entry Rate,Overshoot Count,Direction Reversal Count,Time to First Movement s,Click Error Rate
shimul-01,Medium,60.0,400.0,16,0.7855207682468972,393.1274201948393,44.50692176293186,3.2976243253806374,4.198010362908903,0.9313828590768564,0.1875,3.0,13.0,0.08242715199788411,0.0
shimul-01,Easy,75.0,300.0,16,0.7281886900618701,290.86710950881013,69.40305234533628,2.3760081514018703,3.2629017503691164,0.946918302295849,0.0625,2.0,15.0,0.09800556500752768,0.0
shimul-01,Hard,45.0,500.0,16,1.053936851499202,497.31865879662485,40.95022081564188,3.716383880920268,3.5261921771060507,0.8747572406428242,0.0625,3.0,55.0,0.07210102081298828,0.0
